Run;Assay Type;AvgSpotLen;Bases;BioProject;BioSample;BioSampleModel;Bytes;Center Name;Collection_Date;Consent;DATASTORE filetype;DATASTORE provider;DATASTORE region;Depth;env_broad_scale;env_local_scale;env_medium;Experiment;geo_loc_name_country;geo_loc_name_country_continent;geo_loc_name;Instrument;lat_lon;Library Name;LibraryLayout;LibrarySelection;LibrarySource;Organism;Platform;ReleaseDate;Repeat_experiment;create_date;version;samp_collect_device;samp_mat_process;samp_size;samp_vol_we_dna_ext;Sample Name;size_frac;SRA Study;neg_cont_type;tot_depth_water_col;silicate;samp_store_dur;samp_store_loc;samp_store_temp
SRR27604322;AMPLICON;423;6717357;PRJNA1032405;SAMN39327213;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;3799402;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;3/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272875;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.42067 N 2.97859 E;ft7086_3_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7086_3_3;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1960;112_099_230303_999_4419_460_03_4091;0,45;SRP475428;not applicable;16.9;;;;
SRR27604323;AMPLICON;473;7102;PRJNA1032405;SAMN39327144;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;69455;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;not applicable;SRX23272874;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;PCR neg 1_3_run2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-18T00:00:00Z;PCR neg 1_3_run2;2024-01-18T09:43:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;not applicable;112_099_0_999_4322_460_03_4091;not applicable;SRP475428;DNA-free PCR mix;not applicable;;;;
SRR27604324;AMPLICON;485;1498504;PRJNA1032405;SAMN39327143;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;960933;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;3/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272873;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.42067 N 2.97859 E;ft7086_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7086_5_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1940;112_099_230303_999_4319_460_02_4091;0,45;SRP475428;not applicable;16.9;;;;
SRR27604325;AMPLICON;499;598791;PRJNA1032405;SAMN39327142;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;433298;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;3/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272872;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.42067 N 2.97859 E;ft7086_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7086_4_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1925;112_099_230303_999_4318_460_02_4091;0,45;SRP475428;not applicable;16.9;;;;
SRR27604326;AMPLICON;515;5701158;PRJNA1032405;SAMN39327141;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;3441933;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;3/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272871;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.42067 N 2.97859 E;ft7086_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7086_3_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1960;112_099_230303_999_4317_460_02_4091;0,45;SRP475428;not applicable;16.9;;;;
SRR27604327;AMPLICON;360;818354;PRJNA1032405;SAMN39327139;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;435918;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;3/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272870;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.42067 N 2.97859 E;ft7086_2_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7086_2_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1885;112_099_230303_999_4315_460_02_4091;0,45;SRP475428;not applicable;16.9;;;;
SRR27604328;AMPLICON;464;1137635;PRJNA1032405;SAMN39327138;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;736063;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;3/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272869;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.42067 N 2.97859 E;ft7086_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7086_1_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1920;112_099_230303_999_4314_460_02_4091;0,45;SRP475428;not applicable;16.9;;;;
SRR27604329;AMPLICON;512;4371293;PRJNA1032405;SAMN39327137;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;2663205;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272868;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36201 N 3.14662 E;ftLWO11_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO11_5_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;880;112_099_230320_999_4313_460_02_4091;0,45;SRP475428;not applicable;5.4;;;;
SRR27604330;AMPLICON;367;881972;PRJNA1032405;SAMN39326857;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;519755;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;1/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23272867;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.43364 N 2.80813 E;ft330_8_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft330_8_1;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1920;112_099_230418_999_3909_460_01_4161;0,45;SRP475428;not applicable;19.2;;;;
SRR27604331;AMPLICON;507;6034231;PRJNA1032405;SAMN39327136;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;3642125;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272866;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36201 N 3.14662 E;ftLWO11_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO11_4_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;710;112_099_230319_999_4312_460_02_4091;0,45;SRP475428;not applicable;5.4;;;;
SRR27604332;AMPLICON;505;1139744;PRJNA1032405;SAMN39327135;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;746709;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272865;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36201 N 3.14662 E;ftLWO11_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO11_3_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;730;112_099_230318_999_4311_460_02_4091;0,45;SRP475428;not applicable;5.4;;;;
SRR27604333;AMPLICON;501;411891;PRJNA1032405;SAMN39327134;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;315153;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272864;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36201 N 3.14662 E;ftLWO11_2_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO11_2_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;750;112_099_230317_999_4310_460_02_4091;0,45;SRP475428;not applicable;5.4;;;;
SRR27604334;AMPLICON;513;9698598;PRJNA1032405;SAMN39327133;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;5977271;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272863;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36201 N 3.14662 E;ftLWO11_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO11_1_2;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;690;112_099_230316_999_4309_460_02_4091;0,45;SRP475428;not applicable;5.4;;;;
SRR27604335;AMPLICON;509;13980703;PRJNA1032405;SAMN39327132;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;8543687;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272862;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36556 N 3.15995 E;ftLWO12_2_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO12_2_5_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;600;112_099_230315_999_4308_460_02_4091;0,45;SRP475428;not applicable;7.1;;;;
SRR27604336;AMPLICON;509;24352344;PRJNA1032405;SAMN39327131;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;14543097;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272861;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36556 N 3.15995 E;ftLWO12_2_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO12_2_4_2;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;570;112_099_230314_999_4307_460_02_4091;0,45;SRP475428;not applicable;7.1;;;;
SRR27604337;AMPLICON;516;19876301;PRJNA1032405;SAMN39327130;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;11942916;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272860;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36556 N 3.15995 E;ftLWO12_2_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO12_2_3_2;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;490;112_099_230313_999_4306_460_02_4091;0,45;SRP475428;not applicable;7.1;;;;
SRR27604338;AMPLICON;518;15959451;PRJNA1032405;SAMN39327129;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;9563539;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272859;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36556 N 3.15995 E;ftLWO12_2_2_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO12_2_2_2;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;500;112_099_230312_999_4305_460_02_4091;0,45;SRP475428;not applicable;7.1;;;;
SRR27604339;AMPLICON;518;41508958;PRJNA1032405;SAMN39327128;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;24920971;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272858;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36556 N 3.15995 E;ftLWO12_2_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO12_2_1_2;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;490;112_099_230311_999_4304_460_02_4091;0,45;SRP475428;not applicable;7.1;;;;
SRR27604340;AMPLICON;479;2553660;PRJNA1032405;SAMN39327127;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;1586207;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272857;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_3_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_3_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;820;112_099_230310_999_4303_460_02_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604341;AMPLICON;358;847882;PRJNA1032405;SAMN39326856;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;481656;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;1/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23272856;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.43364 N 2.80813 E;ft330_7_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft330_7_1;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1930;112_099_230418_999_3908_460_01_4161;0,45;SRP475428;not applicable;19.2;;;;
SRR27604342;AMPLICON;504;11178239;PRJNA1032405;SAMN39326829;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;6940884;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;26/02/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272855;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.18443 N 2.70144 E;ft120_3_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft120_3_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;350;112_099_230419_999_3880_460_01_4161;0,45;SRP475428;not applicable;10.4;;;;
SRR27604343;AMPLICON;506;2885313;PRJNA1032405;SAMN39327126;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;1802050;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272854;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_5_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;840;112_099_230309_999_4302_460_02_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604344;AMPLICON;512;9095579;PRJNA1032405;SAMN39327125;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;5425771;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272853;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_4_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;850;112_099_230308_999_4301_460_02_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604345;AMPLICON;514;3119101;PRJNA1032405;SAMN39327124;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;1914218;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272852;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_2_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_2_2;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;710;112_099_230307_999_4300_460_02_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604346;AMPLICON;510;12761370;PRJNA1032405;SAMN39327123;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;7589239;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272851;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_1_2;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;730;112_099_230306_999_4299_460_02_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604347;AMPLICON;491;7888856;PRJNA1032405;SAMN39326849;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4971731;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;28/02/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;commercial sourcewater;SRX23272850;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;neg_Field_Niskin_2_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-18T00:00:00Z;neg_Field_Niskin_2_1;2024-01-18T09:43:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1050;112_099_230418_999_3900_460_01_4161;0,45;SRP475428;commercial sourcewater;not applicable;;;;
SRR27604348;AMPLICON;517;45805874;PRJNA1032405;SAMN39327056;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;27699076;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;not applicable;seawater;SRX23272849;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.36556 N 3.15995 E;ftLWO12_2_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ftLWO12_2_1_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;490;112_099_230311_999_4202_460_01_4091;0,45;SRP475428;not applicable;7.1;;;;
SRR27604349;AMPLICON;505;21872662;PRJNA1032405;SAMN39327055;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;13029100;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272848;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_3_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_3_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;820;112_099_230310_999_4201_460_01_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604350;AMPLICON;509;13171861;PRJNA1032405;SAMN39327054;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;8076672;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272847;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_5_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_5_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;840;112_099_230309_999_4200_460_01_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604351;AMPLICON;506;10723267;PRJNA1032405;SAMN39327053;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;6448220;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272846;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_4_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_4_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;850;112_099_230308_999_4199_460_01_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604352;AMPLICON;495;7876817;PRJNA1032405;SAMN39327052;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4715263;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272845;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_2_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_2_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;710;112_099_230307_999_4198_460_01_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604353;AMPLICON;503;15153311;PRJNA1032405;SAMN39327051;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;9045399;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272844;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.34167 N 3.03319 E;ft140bis_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft140bis_1_1;2024-01-18T09:44:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;730;112_099_230306_999_4197_460_01_4091;0,45;SRP475428;not applicable;6.7;;;;
SRR27604354;AMPLICON;483;634669;PRJNA1032405;SAMN39327050;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;455621;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272843;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.43698 N 3.08319 E;ft7102_5_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7102_5_1;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_230305_999_4196_460_01_4091;0,45;SRP475428;not applicable;7.9;;;;
SRR27604355;AMPLICON;490;1326583;PRJNA1032405;SAMN39327049;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;849349;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/03/2023;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Coastal;seawater;SRX23272842;Belgium;Europe;Belgium: North Sea;Illumina MiSeq;51.43698 N 3.08319 E;ft7102_4_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-18T00:00:00Z;ft7102_4_1;2024-01-18T09:43:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2005;112_099_230304_999_4195_460_01_4091;0,45;SRP475428;not applicable;7.9;;;;
